year,age,sex,marital,partyid,hompop,babies,preteen,teens,adults,unrelat
1978,25.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,82.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,24.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
1978,34.0,Female,Married,Republican,3.0,0.0,1.0,0.0,2.0,0.0
1978,71.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,21.0,Female,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
1978,83.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,51.0,Male,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,39.0,Female,Married,Republican,7.0,0.0,1.0,4.0,2.0,0.0
1978,52.0,Female,Widowed,Other,6.0,0.0,3.0,1.0,2.0,0.0
1978,46.0,Female,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
1978,41.0,Female,Married,Democrat,5.0,0.0,1.0,2.0,2.0,0.0
1978,38.0,Female,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
1978,18.0,Female,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
1978,48.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,33.0,Male,Married,Other,4.0,0.0,2.0,0.0,2.0,0.0
1978,21.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,25.0,Female,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
1978,34.0,Male,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
1978,19.0,Female,Never married,Republican,5.0,0.0,1.0,2.0,2.0,0.0
1978,38.0,Female,Married,Democrat,5.0,0.0,1.0,1.0,3.0,0.0
1978,32.0,Female,Married,Other,4.0,0.0,2.0,0.0,2.0,0.0
1978,19.0,Female,Never married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
1978,27.0,Female,Married,Democrat,4.0,1.0,1.0,0.0,2.0,0.0
1978,29.0,Male,Married,Other,4.0,0.0,2.0,0.0,2.0,0.0
1978,63.0,Male,Married,Republican,3.0,0.0,0.0,1.0,2.0,0.0
1978,31.0,Female,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
1978,89.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,31.0,Female,Married,Democrat,5.0,0.0,3.0,0.0,2.0,0.0
1978,53.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
1978,63.0,Male,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,57.0,Female,Widowed,Other,2.0,0.0,0.0,1.0,1.0,0.0
1978,44.0,Male,Married,Democrat,4.0,0.0,1.0,1.0,2.0,0.0
1978,44.0,Female,Married,Republican,3.0,0.0,0.0,1.0,2.0,0.0
1978,55.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,47.0,Female,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,59.0,Male,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,69.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,53.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,22.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,53.0,Male,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,25.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,70.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,43.0,Male,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
1978,24.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,28.0,Female,Married,Republican,3.0,0.0,1.0,0.0,2.0,0.0
1978,27.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,28.0,Male,Married,Other,3.0,0.0,1.0,0.0,2.0,0.0
1978,72.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,33.0,Female,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
1978,48.0,Male,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,33.0,Female,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
1978,62.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,77.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,34.0,Female,Married,Democrat,4.0,1.0,1.0,0.0,2.0,0.0
1978,63.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,41.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,77.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,58.0,Male,Separated,Republican,2.0,0.0,0.0,0.0,2.0,1.0
1978,72.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,31.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,29.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,27.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,20.0,Male,Never married,Other,3.0,0.0,0.0,0.0,3.0,0.0
1978,79.0,Male,Widowed,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,25.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,49.0,Male,Married,Other,3.0,0.0,0.0,1.0,2.0,0.0
1978,51.0,Female,Married,Democrat,6.0,1.0,0.0,1.0,4.0,0.0
1978,57.0,Male,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,79.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,77.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,62.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,43.0,Male,Married,Republican,6.0,0.0,2.0,2.0,2.0,0.0
1978,54.0,Male,Married,Democrat,4.0,0.0,1.0,0.0,3.0,0.0
1978,75.0,Female,Widowed,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,81.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,74.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,72.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,73.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,42.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,73.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,55.0,Male,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,49.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,70.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Female,Divorced,Democrat,2.0,1.0,0.0,0.0,1.0,0.0
1978,25.0,Female,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
1978,27.0,Female,Married,Other,4.0,2.0,0.0,0.0,2.0,1.0
1978,33.0,Female,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,48.0,Female,Divorced,Republican,3.0,0.0,1.0,1.0,1.0,0.0
1978,34.0,Female,Separated,Democrat,3.0,0.0,2.0,0.0,1.0,0.0
1978,28.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,46.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,71.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,56.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,51.0,Male,Married,Republican,4.0,0.0,0.0,1.0,3.0,0.0
1978,26.0,Male,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
1978,56.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,56.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
1978,39.0,Male,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
1978,54.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,24.0,Male,Separated,Republican,4.0,0.0,0.0,0.0,4.0,1.0
1978,47.0,Female,Married,Other,5.0,0.0,0.0,0.0,5.0,0.0
1978,39.0,Female,Married,Other,5.0,0.0,1.0,2.0,2.0,0.0
1978,25.0,Female,Never married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,33.0,Male,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
1978,73.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,60.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,37.0,Female,Married,Republican,4.0,0.0,0.0,2.0,2.0,0.0
1978,75.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
1978,45.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,68.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,66.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,54.0,Female,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,19.0,Female,Never married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
1978,25.0,Male,Never married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,34.0,Male,Divorced,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,51.0,Male,Married,Other,5.0,0.0,0.0,2.0,3.0,0.0
1978,80.0,Female,Never married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,70.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,81.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,64.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,35.0,Male,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
1978,27.0,Female,Never married,Other,8.0,0.0,0.0,2.0,6.0,0.0
1978,27.0,Male,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
1978,32.0,Male,Married,Other,3.0,0.0,1.0,0.0,2.0,0.0
1978,50.0,Male,Married,Democrat,6.0,0.0,3.0,1.0,2.0,0.0
1978,69.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,31.0,Female,Married,Democrat,4.0,1.0,1.0,0.0,2.0,0.0
1978,65.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,32.0,Female,Married,Republican,6.0,0.0,4.0,0.0,2.0,0.0
1978,41.0,Female,Married,Democrat,5.0,0.0,1.0,1.0,3.0,0.0
1978,29.0,Female,Married,Republican,5.0,0.0,2.0,1.0,2.0,0.0
1978,79.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,33.0,Male,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
1978,63.0,Male,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,47.0,Female,Married,Other,4.0,0.0,1.0,1.0,2.0,0.0
1978,57.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,35.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,38.0,Female,Married,Other,5.0,0.0,2.0,1.0,2.0,0.0
1978,60.0,Female,Married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
1978,71.0,Female,Widowed,Republican,5.0,0.0,1.0,1.0,3.0,0.0
1978,32.0,Female,Married,Other,4.0,0.0,1.0,1.0,2.0,0.0
1978,81.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,47.0,Male,Married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
1978,59.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,29.0,Male,Married,Other,5.0,2.0,0.0,0.0,3.0,0.0
1978,24.0,Male,Married,Other,4.0,2.0,0.0,1.0,1.0,0.0
1978,29.0,Female,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
1978,51.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
1978,28.0,Male,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
1978,40.0,Male,Married,Other,5.0,0.0,2.0,1.0,2.0,0.0
1978,38.0,Female,Married,Democrat,4.0,0.0,0.0,2.0,2.0,0.0
1978,24.0,Male,Married,Other,6.0,1.0,1.0,2.0,2.0,0.0
1978,24.0,Female,Separated,Other,3.0,1.0,0.0,0.0,2.0,1.0
1978,23.0,Female,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
1978,79.0,Female,Never married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,42.0,Male,Married,Democrat,5.0,0.0,2.0,1.0,2.0,0.0
1978,49.0,Male,Married,Democrat,8.0,0.0,4.0,2.0,2.0,0.0
1978,21.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,39.0,Male,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,34.0,Female,Never married,Democrat,3.0,0.0,0.0,2.0,1.0,0.0
1978,53.0,Male,Married,Democrat,4.0,0.0,0.0,0.0,4.0,0.0
1978,18.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,62.0,Male,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,21.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,42.0,Male,Divorced,Other,2.0,0.0,0.0,0.0,2.0,1.0
1978,32.0,Male,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
1978,69.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,54.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,66.0,Female,Widowed,Republican,2.0,0.0,0.0,1.0,1.0,0.0
1978,26.0,Male,Married,Democrat,8.0,3.0,0.0,0.0,5.0,0.0
1978,34.0,Female,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
1978,24.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,48.0,Male,Married,Republican,3.0,0.0,0.0,1.0,2.0,0.0
1978,28.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,58.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,66.0,Male,Married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
1978,47.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,42.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,47.0,Male,Widowed,Republican,3.0,0.0,0.0,1.0,2.0,0.0
1978,51.0,Female,Married,Other,3.0,0.0,0.0,1.0,2.0,0.0
1978,57.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,59.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,36.0,Male,Married,Democrat,4.0,2.0,0.0,0.0,2.0,0.0
1978,52.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,77.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,45.0,Male,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,68.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,60.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,66.0,Female,Widowed,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,39.0,Female,Married,Democrat,8.0,2.0,3.0,1.0,2.0,0.0
1978,64.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,53.0,Male,Married,Democrat,4.0,0.0,1.0,0.0,3.0,0.0
1978,59.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,42.0,Female,Married,Other,5.0,0.0,2.0,1.0,2.0,0.0
1978,36.0,Male,Married,Republican,5.0,2.0,1.0,0.0,2.0,0.0
1978,35.0,Female,Married,Democrat,4.0,0.0,1.0,1.0,2.0,0.0
1978,38.0,Female,Married,Republican,7.0,1.0,2.0,2.0,2.0,0.0
1978,34.0,Male,Married,Democrat,4.0,0.0,2.0,0.0,2.0,0.0
1978,29.0,Female,Married,Other,5.0,2.0,1.0,0.0,2.0,0.0
1978,30.0,Female,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
1978,20.0,Female,Never married,Other,4.0,0.0,0.0,0.0,4.0,0.0
1978,39.0,Male,Married,Other,4.0,0.0,0.0,2.0,2.0,0.0
1978,53.0,Male,Married,Other,5.0,0.0,3.0,0.0,2.0,0.0
1978,49.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
1978,23.0,Male,Never married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
1978,65.0,Female,Separated,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Male,Never married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
1978,48.0,Male,Separated,Other,4.0,0.0,2.0,1.0,1.0,0.0
1978,31.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
1978,22.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,49.0,Male,Married,Other,5.0,0.0,0.0,2.0,3.0,0.0
1978,41.0,Female,Married,Other,4.0,0.0,1.0,1.0,2.0,0.0
1978,25.0,Female,Never married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,20.0,Male,Never married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,72.0,Male,Married,Democrat,4.0,0.0,0.0,0.0,4.0,0.0
1978,21.0,Female,Never married,Other,2.0,1.0,0.0,0.0,1.0,0.0
1978,29.0,Female,Married,Democrat,3.0,0.0,1.0,0.0,2.0,0.0
1978,45.0,Female,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
1978,46.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,36.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,64.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,30.0,Female,Married,Democrat,5.0,2.0,1.0,0.0,2.0,0.0
1978,59.0,Female,Widowed,Republican,2.0,0.0,0.0,1.0,1.0,0.0
1978,56.0,Female,Widowed,Republican,2.0,0.0,0.0,1.0,1.0,0.0
1978,26.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,57.0,Male,Widowed,Democrat,2.0,0.0,1.0,0.0,1.0,0.0
1978,36.0,Female,Married,Republican,6.0,2.0,1.0,0.0,3.0,0.0
1978,53.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,39.0,Female,Married,Democrat,4.0,1.0,0.0,1.0,2.0,0.0
1978,44.0,Female,Married,Democrat,8.0,1.0,1.0,2.0,4.0,0.0
1978,26.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,72.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,32.0,Female,Married,Democrat,5.0,1.0,1.0,1.0,2.0,0.0
1978,51.0,Male,Married,Republican,5.0,0.0,1.0,2.0,2.0,0.0
1978,44.0,Female,Married,Other,6.0,0.0,0.0,2.0,4.0,0.0
1978,39.0,Male,Married,Republican,5.0,0.0,2.0,1.0,2.0,0.0
1978,30.0,Female,Married,Democrat,5.0,0.0,2.0,0.0,3.0,0.0
1978,22.0,Female,Never married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,50.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,35.0,Female,Married,Democrat,5.0,1.0,2.0,0.0,2.0,0.0
1978,21.0,Female,Never married,Other,4.0,0.0,1.0,1.0,2.0,0.0
1978,35.0,Male,Married,Other,6.0,0.0,4.0,0.0,2.0,0.0
1978,34.0,Female,Married,Democrat,4.0,0.0,2.0,0.0,2.0,0.0
1978,34.0,Female,Married,Democrat,4.0,1.0,1.0,0.0,2.0,0.0
1978,34.0,Female,Married,Other,5.0,1.0,2.0,0.0,2.0,0.0
1978,31.0,Female,Married,Other,3.0,0.0,1.0,0.0,2.0,0.0
1978,27.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,61.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,37.0,Male,Married,Other,4.0,0.0,2.0,0.0,2.0,0.0
1978,50.0,Female,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,29.0,Male,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,58.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,26.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,61.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,69.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,26.0,Female,Never married,Other,4.0,0.0,0.0,0.0,4.0,0.0
1978,47.0,Female,Married,Democrat,4.0,0.0,0.0,0.0,4.0,0.0
1978,64.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,78.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,27.0,Female,Never married,Democrat,6.0,0.0,0.0,1.0,5.0,0.0
1978,39.0,Female,Divorced,Republican,5.0,0.0,0.0,1.0,4.0,0.0
1978,39.0,Male,Married,Democrat,4.0,0.0,0.0,2.0,2.0,0.0
1978,29.0,Male,Married,Democrat,4.0,1.0,1.0,0.0,2.0,0.0
1978,37.0,Female,Married,Democrat,5.0,0.0,0.0,2.0,3.0,0.0
1978,70.0,Female,Widowed,Democrat,6.0,2.0,1.0,0.0,3.0,0.0
1978,67.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,57.0,Male,Married,Other,4.0,0.0,0.0,0.0,4.0,0.0
1978,20.0,Female,Never married,Democrat,6.0,1.0,1.0,2.0,2.0,0.0
1978,20.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,19.0,Male,Never married,Republican,5.0,0.0,0.0,1.0,4.0,0.0
1978,32.0,Male,Married,Republican,5.0,1.0,1.0,0.0,3.0,0.0
1978,39.0,Female,Married,Other,7.0,0.0,3.0,0.0,4.0,0.0
1978,40.0,Female,Married,Democrat,6.0,0.0,1.0,3.0,2.0,0.0
1978,26.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
1978,52.0,Male,Married,Republican,4.0,0.0,0.0,1.0,3.0,0.0
1978,62.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,37.0,Female,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
1978,51.0,Female,Married,Other,4.0,0.0,1.0,0.0,3.0,0.0
1978,29.0,Female,Married,Democrat,5.0,3.0,0.0,0.0,2.0,0.0
1978,36.0,Male,Married,Democrat,4.0,1.0,1.0,0.0,2.0,0.0
1978,42.0,Female,Married,Democrat,5.0,0.0,1.0,2.0,2.0,0.0
1978,28.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,37.0,Female,Married,Other,4.0,0.0,1.0,1.0,2.0,0.0
1978,27.0,Female,Divorced,Other,2.0,0.0,1.0,0.0,1.0,0.0
1978,34.0,Female,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
1978,33.0,Male,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
1978,31.0,Female,Married,Republican,4.0,1.0,1.0,0.0,2.0,0.0
1978,34.0,Female,Married,Other,5.0,0.0,2.0,1.0,2.0,0.0
1978,40.0,Female,Married,Democrat,5.0,0.0,1.0,0.0,4.0,0.0
1978,53.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,19.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
1978,68.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,49.0,Female,Married,Republican,3.0,0.0,0.0,1.0,2.0,0.0
1978,20.0,Female,Never married,Republican,2.0,0.0,0.0,0.0,2.0,1.0
1978,19.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,57.0,Female,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
1978,30.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,32.0,Male,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
1978,28.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,27.0,Male,Married,Republican,4.0,2.0,0.0,0.0,2.0,0.0
1978,29.0,Male,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
1978,31.0,Male,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
1978,24.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,48.0,Male,Married,Republican,8.0,1.0,2.0,3.0,2.0,0.0
1978,27.0,Male,Married,Democrat,5.0,3.0,0.0,0.0,2.0,0.0
1978,28.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,21.0,Female,Never married,Other,4.0,0.0,0.0,1.0,3.0,0.0
1978,26.0,Male,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
1978,80.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,19.0,Male,Never married,Democrat,7.0,0.0,1.0,3.0,3.0,0.0
1978,40.0,Female,Divorced,Other,4.0,1.0,0.0,2.0,1.0,0.0
1978,38.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,63.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
1978,23.0,Female,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
1978,25.0,Female,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
1978,27.0,Female,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
1978,41.0,Female,Married,Democrat,6.0,0.0,2.0,2.0,2.0,0.0
1978,81.0,Female,Widowed,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,76.0,Female,Widowed,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
1978,30.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
1978,31.0,Male,Married,Democrat,5.0,2.0,1.0,0.0,2.0,0.0
1978,40.0,Female,Married,Other,4.0,0.0,2.0,0.0,2.0,0.0
1978,65.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
1978,36.0,Female,Married,Other,6.0,1.0,1.0,2.0,2.0,0.0
1978,45.0,Male,Married,Democrat,4.0,0.0,2.0,0.0,2.0,0.0
1978,26.0,Female,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
1978,39.0,Female,Married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
1978,19.0,Female,Never married,Republican,6.0,1.0,0.0,3.0,2.0,0.0
1978,28.0,Female,Never married,Other,3.0,1.0,1.0,0.0,1.0,0.0
1978,42.0,Male,Married,Other,5.0,0.0,0.0,3.0,2.0,0.0
1978,38.0,Female,Married,Other,5.0,0.0,0.0,2.0,3.0,0.0
1978,26.0,Male,Married,Other,5.0,3.0,0.0,0.0,2.0,0.0
